smiles,name,bioactivity_class
CCC(C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)[nH]c(C)cc1=O,310221,active
c1ccc2c(c1)N(C(=O)c3cccnc3S2)CCC(=O)NCC[C@H]4C=c5cc(ccc5=[NH+]4)Cl,C63506212,inactive
CC(C)CNc1c(c(=O)n2ccccc2n1)/C=C/3\C(=O)N(C(=S)S3)CCc4ccc(c(c4)OC)OC,C35303879,inactive
c1cc2c(cc1Br)c3cc(ccc3n2C[C@@H](C[NH2+]C(CO)(CO)CO)O)Br,C10384381,inactive
c1cc(ccc1NC2CC[NH+](CC2)[C@@H]3CC(=O)N(C3=O)c4ccc(cc4)Cl)OC(F)(F)F,C18217997,inactive
COc1ccc(cc1)n2c(c3c(nc(nc3n2)N4CCC(CC4)[NH+]5CCCCC5)c6cccc(c6)F)N,C37359747,inactive
Cc1cccc(c1NC(=O)CSc2c([nH+]c([nH]2)c3ccccc3)S(=O)(=O)c4ccccc4)C,C12112483,inactive
COc1ccccc1N/C(=N\C(=O)c2ccc(cc2)Br)/NCCC3=c4ccccc4=[NH+]C3,C63588699,inactive
Cn1c(cc2c1c(c(c(c2)OC)OC)OC)C(=O)NCCC(=O)NC3[NH+]=c4ccccc4=[NH+]3,C63295807,inactive
CCC[NH+]1CCc2c(sc(c2C(=O)N)NC(=O)[C@H]3CCCN(C3)S(=O)(=O)c4ccccc4)C1,C14023382,inactive
CC(C)[C@H](C(=O)NC(=O)N)Sc1nc2c(c(cs2)c3cccs3)c(=O)n1C,C21231308,inactive
Cc1ccc(cc1)NC(=O)CSc2nnc(n2/N=C/c3ccco3)SCC(=O)Nc4ccc(cc4)C,C59937902,inactive
CC1(Cc2c(c(sc2C([NH2+]1)(C)C)NC(=O)[C@@H]3CCCCN3S(=O)(=O)c4cccs4)C(=O)OC)C,C36648028,inactive
c1ccc(c(c1)CNC(=O)C[NH+]2CCc3c(sc(n3)NC(=O)c4ccccn4)C2)Cl,C77145319,inactive
C[C@H](C1CCN(CC(C)(C)F)CC1)c1sc2CCCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1C,439164,active
Cc1ccc2ccc(N[C@H]3CC[C@H](CNc4ncc(C(CO)C(=O)NC5COC5)cn4)CC3)nc2c1Cl,CHEMBL5197827,active
c1ccc2=[NH+]CC(=c2c1)C[C@@H](C(=O)Nc3ccc(cc3)N4CCCC4=O)NC(=O)c5ccc(cc5)F,C63194356,inactive
Cc1ccccc1OC[C@@H](C[NH+](CC=C)CC(=O)N2CCc3c(ccs3)[C@@H]2COc4ccc(cc4)F)O,C36309891,inactive
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN(C)C)nc3)cc(N(C)C3CCCC3)c2C)c(=O)[nH]1,CHEMBL3697427,active
Cc1ccc(c(c1)C)c2csc(n2)NC(=O)c\3cc4cc(ccc4o/c3=[NH+]\c5cccc(c5C)C)OC,C13899558,inactive
CC1(CC2=C([C@@H](C(=C(N2c3nnc(s3)SCc4cccc(c4)C(F)(F)F)N)C#N)c5cccnc5)C(=O)C1)C,C98006091,inactive
Cc1cccc(c1)COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)[N+](=O)[O-])CCCn5cc[nH+]c5)[O-],C97969231,inactive
C=CCn1c(nnc1SCCC(=O)Nc2ccc(cc2)I)CNc3ccccc3,C59265824,inactive
c1ccc(cc1)Cn2c(c3c(nc(nc3n2)N4CC[NH+](CC4)Cc5ccccc5)c6ccc(cc6)F)N,C35929878,inactive
COc1ccc(c(c1)OC)C2=NC(=CC3=c4ccccc4=[NH+][C@@H]32)C(=O)NCCc5ccc(c(c5)OC)OC,C38564967,inactive
COc1ccc(c(c1)NC(=O)CSc2nnc(n2N)N/N=C/c3ccc(cc3)Br)OC,C21316099,inactive
CCOc1cc(ccc1OCCOc2ccc(cc2)C)/C=C/3\C(=[NH2+])N4C(=NC3=O)SC(=N4)c5ccccc5C,C97958945,inactive
CCCCCOc1ccc(cc1)[C@@H]2C(=C(C(=O)N2Cc3cc[nH+]cc3)O)C(=O)c4cccc(c4)OCCC,C35520464,inactive
COc1cc(cc(c1O)Br)/C=N/Nc2nc(nc(n2)Nc3ccccc3)Nc4ccccc4,C09296447,inactive
c1ccc2c(c1)[nH]c([nH+]2)SCC(=O)Nc3ccc(cc3)Sc4ccc(cc4)NC(=O)CSc5[nH]c6ccccc6n5,C50704965,inactive
CCCNC(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@@H]2[C@@H]4N1C(=O)c5c4cccc5,C63383498,inactive
c1cc(ccc1[C@@H]2C(=C(C(=O)N2CC[NH+]3CCOCC3)O)C(=O)c4ccc(cc4)S(=O)(=O)N5CCOCC5)Br,C98047026,inactive
c1ccc(cc1)Oc2ccc(cc2)NC(=O)[C@H]3[C@H]4C=C[C@@]5([C@@H]3C(=O)N([C@@H]5C(=O)NC6CCCCC6)CCN7CCCCCC7)O4,C29752783,inactive
CN(C)S(=O)(=O)c1cccc(c1)c2cs/c(=[NH+]\c3ccccc3)/n2CCC[NH+]4CCOCC4,C13639105,inactive
CCc1ccc(cc1)S(=O)(=O)[C@@H]2[C@H]3[NH+]=C(c4ccccc4N3N=N2)NCCC5=c6ccccc6=[NH+]C5,C63493676,inactive
c1ccc(cc1)C[C@@H](c2ccccc2)NC(=O)c3csc(n3)CSc4nnc(n4c5cc(ccc5Cl)Cl)c6ccco6,C98017633,inactive
CCCN1C/C(=C\c2ccc(c(c2)OC)OC)/C3=C(C1)[C@H](C(=C(O3)[NH3+])C#N)c4ccc(c(c4)OC)OC,C39324524,inactive
[H]/N=C\1/C(=C\c2ccc(c(c2)OC)OCCOc3ccc(cc3)Br)/C(=O)N=C4N1N=C(S4)c5ccccc5C,C97958766,inactive
CC1(C[C@H](CCO1)n2c3c(c(n2)O)[C@@H](SCC(=O)N3)c4ccc(c(c4OC)OC)OC)C,C96118134,inactive
Cc1cc(OC(F)F)c(CN2CCc3c(Cl)cc(C(C4CCOCC4)C(O)=O)c(Cl)c3C2=O)c(=O)[nH]1,435545,active
c1ccc(cc1)C2=C[C@H](N=N2)[C@@H]3NN[C@@H](N3[NH3+])SCC(=O)Nc4cc(ccc4Cl)Cl,C38986353,inactive
CCN(c1cc(-c2ccsc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701016,active
CN(C)CCCN1CCC(CC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326132,active
COc1ccc(cc1)NC(=O)C(=O)N/N=C/c2ccc(c(c2)OC)OC(=O)c3cccc(c3)Br,C02544303,inactive
Cc1ccc(cc1)NC(=O)CSC2=C([C@H](C(=C(N2)C)C(=O)Nc3nc4ccccc4s3)c5ccco5)C#N,C98048536,inactive
Cc1cc(ccc1NC(=O)c2c(nc(s2)COc3ccc(cc3)Cl)C)C[NH+]4CCSCC4,C68822237,inactive
c1ccc(cc1)NC(=O)c2nnc(s2)[C@@H]3CCCN(C3)C(=O)Nc4ccc(cc4)F,C33113523,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(CC2)N2CC[C@@H](F)C2)c2ncc(Cl)cc12,574978,active
CCOc1cccc(c1O)[C@H]2CC(=N[C@H]([NH2+]2)c3ccc(cc3)F)c4ccc5c(c4)OCO5,C09541759,inactive
Cc1ccc(cc1)NC(=O)CSc2c3c(nc(n2)c4ccccc4Cl)Oc5c([nH+]cc(c5C3)CO)C,C09116218,inactive
CCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(cc3)OCc4ccccc4)Cc5cc[nH+]cc5)O,C33451015,inactive
CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCN(CCCCCCCCCCCCOc3cccc4C(=O)N(C5CCC(=O)NC5=O)C(=O)c34)CC2)cc1,50582394,active
c1ccc(c(c1)CNC(=O)CSc2nc3ccccc3c(=O)n2NC(=O)CCc4c[nH]c5c4cccc5)Cl,C02971532,inactive
CN1CC(C1)C(=O)N1CCC(=CC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326152,active
Cc1ccc(cc1)c2[nH]c(c([nH+]2)S(=O)(=O)c3ccccc3)SCC(=O)Nc4cc(cc(c4)OC)OC,C12112533,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(CC2)N2CC(O)C2)c2ccccc12,575013,active
c1ccc(c(c1)CN2C[C@@H](C[C@H]2C(=O)NCc3cn4ccccc4[nH+]3)Sc5ccc(cc5)F)F,C64093423,inactive
c1cc(ccc1NS(=O)(=O)c2c[nH]c(=O)[nH]c2=O)S(=O)(=O)N,C33327121,inactive
CCOC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(cc2)C(=O)N(CC[NH+](C)C)c3nc4ccc(cc4s3)Cl,C38144547,inactive
c1ccc(cc1)CCC(=O)Nc2ccc3c(c2)sc(n3)SCC(=O)NCCOc4ccccc4,C59474780,inactive
CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCNCC3)nc2)cc2c1cnn2C(C)C,CHEMBL4594174,active
c1ccc(cc1)NC(=O)C[C@@H]2CSc3n2c(=O)c4c(n3)CCC4,C38755779,inactive
COc1ccc2c(c1)[nH]c3c2CC[NH+]4[C@H]3C[C@H]5[C@@H](C4)C[C@H]([C@H]([C@H]5C(=O)OC)OC)OC(=O)c6ccc(cc6)N,C17287332,inactive
c1ccc(cc1)S(=O)(=O)NN2[C@H](Nc3ccccc3C2=O)c4ccc(c(c4)Cl)Cl,C20530111,inactive
Cc1ccc(cc1S(=O)(=O)NCc2ccccn2)c3c4ccccc4c(n[nH+]3)Nc5ccc(cc5)OCC(=O)N,C06485771,inactive
CCN(C1CCOCC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c(C)c2n(C)ncc12,516876,inactive
CC(C)(C)C1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)N3CCC[C@H](C3)c4nnc5n4CCCCC5,C23026727,inactive
COc1ccccc1CNC(=O)[C@H]2C[C@H](C[NH+](C2)CCc3ccccc3)C(=O)Nc4ccc(cc4)F,C14747971,inactive
COC(C(C)=O)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435539,active
CC(C)n1ncc2c(cc(nc12)C1CCN(CC1)C(=O)C1CCN(C)C1)C(=O)NCc1c(C)cc(C)[nH]c1=O,325949,active
c1cnccc1c2ncc3c(n2)CCC[C@H]3NC(=O)c4c(c(sn4)Cl)Cl,C12254334,inactive
Cc1c(cc(n1C)c2nc(cs2)c3cccc(c3)Cl)S(=O)(=O)NCC[NH+]4CCC(CC4)C,C65008946,inactive
c1ccc(cc1)[C@@H]2CNC(=O)[C@@H]2C(=O)N/N=C/C=C\c3ccc(cc3)Br,C34861431,inactive
c1ccc(cc1)NC(=O)C(=O)Nc2c(ncnc2Cl)Nc3ccc(cc3)/[NH+]=C\c4ccc5ccccc5c4O,C02271187,inactive
Cc1cc(ccc1OC(C)C)/C(=C/2\[C@@H](N(C(=O)C2=O)CCC[NH+](C)C)c3ccc(c(c3)OC)O)/O,C08740762,inactive
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,CHEMBL4082565,active
CC(=O)c1ccc(cc1)NC(=O)c2cc(cc(c2)NC(=O)c3ccc(cc3)[N+](=O)[O-])C(=O)Nc4ccc(cc4)C(=O)C,C02924879,inactive
Cc1ccccc1N\2[C@@H]3CS(=O)(=O)C[C@H]3S/C2=N\C(=O)[C@@H](Cc4ccccc4)NC(=O)OC(C)(C)C,C32635126,inactive
CCc1c(c(nc(n1)C)N2CC[NH+](CC2)C[C@@H](C[NH+]3CCOCC3)O)Cc4ccc(cc4)Cl,C36340760,inactive
CCc1ccccc1NC(=O)CNC(=O)CSc2[nH+]ccn2c3ccc(cc3)Br,C27999033,inactive
CN(C)c1ccc(cc1)NC(=O)CSc2nc([nH]n2)N/N=C/c3ccc(o3)OCc4ccc(cc4)OC,C20424756,inactive
CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C#CC(C)(C)C,190207,active
CC(C)C[C@@H]1[C@@H]2[C@@H](C(=O)N(C2=O)c3ccc(cc3)NC(=O)C)[C@@]4([NH2+]1)c5ccccc5N(C4=O)CC(=O)N6CCc7c6cccc7,C98007363,inactive
c1cc(ccc1NC(=O)CSc2ccc(n[nH+]2)NCc3ccc4c(c3)OCO4)Br,C64945215,inactive
CCOC(=O)c1c(c(sc1NC(=O)CSc2nc3c(c(cs3)c4ccc(cc4)F)c(=O)n2c5ccccc5)C(=O)OC)C,C08431742,inactive
Cc1cc(C)c(CNC(=O)c2cc(-c3cnn(C)c3)cc(N(C)[C@H]3CC[C@H](N)CC3)c2C)c(=O)[nH]1,CHEMBL3697436,active
CCOc1cccc2c1nc(s2)N3CC[NH+](CC3)CCNC(=O)CCSc4ccc(cc4)Cl,C38774965,inactive
Cc1ccc(cc1F)S(=O)(=O)Nc2cccc(c2)C(=O)N[C@@H](c3ccc(cc3)F)c4[nH+]ccn4C,C14404790,inactive
c1ccc(cc1)COc2ccc(cc2)[C@@H]3C(=C(C(=O)N3c4cccc[nH+]4)O)C(=O)c5ccc6c(c5)OCCO6,C34990473,inactive
c1ccc2c(c1)nc(n2C[C@@H](CN3CCN(CC3)C[C@H](Cn4c5ccccc5nc4C(F)(F)F)O)O)C(F)(F)F,C98048156,inactive
c1cc(ccc1CC[n+]2c(csc2Nc3ccc(cc3)OC(F)(F)F)c4ccc(s4)Cl)S(=O)(=O)N,C97966138,inactive
Cc1cc(C)c(CNC(=O)c2ccc(C(C)c3ccccc3)cc2)c(=O)[nH]1,CHEMBL3605441,active
CCCCOc1ccc(cc1)[C@H]2C(=C(C(=O)N2CCCn3cc[nH+]c3)[O-])C(=O)c4c(n5cccc(c5n4)C)C,C35484733,inactive
Cc1cccc(c1C)N2CCN(CC2)c3c(c(ncn3)Sc4cccc5c4nccc5)N,C54551064,inactive
c1ccc(cc1)[C@H](c2ccc3c(c2)[nH]cn3)NC(=O)[C@H]4CCCN(C4)S(=O)(=O)c5ccc(cc5)F,C36039819,inactive
C[C@H](C1CCN(CC2CCCC2)CC1)c1sc2CCCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1C,439133,active
Cc1ccccc1/C=N/NC(=O)CSc2nnc(n2c3ccccc3)CNc4ccc(cc4)I,C02736466,inactive
CCOc1cc(ccc1OCC=C)[C@H]2C(=C(C(=O)N2CCC[NH+](C)C)O)C(=O)c3c(n4cccc(c4n3)C)C,C35484086,inactive
CC[NH+]1CC[NH+](CC1)c2ccc(c(c2)C)Nc3ccc(cc3[N+](=O)[O-])S(=O)(=O)N4CCOCC4,C62417808,inactive
CCOC(=O)c1c2c(nc3ccccc3[nH+]2)n(c1N)c4ccc(cc4)NC(=O)c5cc(c(c(c5)OC)OC)OC,C97954461,inactive
c1ccc(c(c1)C[NH2+]CC(=O)CS[C@H]2N=C3C(=CN=N3)C(=O)N2c4cccc(c4)C(F)(F)F)Cl,C63710109,inactive
C[C@H]1Cc2cc(ccc2N1C(=O)C3CC3)S(=O)(=O)N4CCC(CC4)C(=O)Nc5ccc(cc5)OC(F)(F)F,C33355732,inactive
CN1C(=O)C(=C2C[C@@H](Sc3ccccc3N2)c4cc(c(c(c4)OC)OC)OC)C(=O)N(C1=O)C,C21149783,inactive
CCCc1c(c(nc(n1)[C@H]2C[NH+]3CCC[C@@H]3CO2)[O-])Br,C91687366,inactive
c1ccc2c(c1)C(=O)C(=O)N2CC(=O)N(Cc3ccc(cc3)F)[C@H](c4cccs4)C(=O)Nc5ccc6c(c5)OCO6,C03773528,inactive
Cc1cc(C)c(CNC(=O)c2cc(Br)cc3n(ncc23)C2CCN(C2)C(=O)C(C)(C)C)c(=O)[nH]1,326135,active
Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)N2CCNCC2)c(=O)[nH]1,326121,active
Cc1ccc(cc1C)NC(=O)[C@H](C)NS(=O)(=O)c2ccc3c(c2)OCCCO3,C13070394,inactive
c1ccc(c(c1)F)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)/N=C/3\CCCCCN3,C13040785,inactive
C[C@@H](C(=O)Nc1nc(cs1)c2ccc(cc2)OC)Sc3ccc(cc3)NC(=O)c4ccc(cc4)OC,C22844264,inactive
Cc1c2c(ncnc2sc1C(=O)N3CCC(CC3)[NH+]4CCC[C@H](C4)CO)NCCC5=CCCCC5,C14994628,inactive
Cc1c([nH]c(n1)SCC(=O)N2CC[NH+](CC2)CC(=O)Nc3ccc(cc3)F)Cc4ccccc4,C12547993,inactive
CC(=O)c1cccc(c1)N2C(=O)[C@@H]3[C@@H]([NH2+][C@]([C@H]3C2=O)(c4ccccc4)C(=O)OC)c5ccc(cc5)N(C)C,C12498278,inactive
Cc1cc(cc(c1Cl)C)OCC(=O)NC(=S)Nc2ccc(cc2)N3CCN(CC3)C(=O)c4ccccc4F,C97995798,inactive
CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2cc(F)ccc12,574959,active
Cc1ccc(cc1)S(=O)(=O)NC[C@@H]2[C@@H]([C@@H]([C@@H](O2)CO)O)[NH+]3CCN(CC3)c4cccc(c4)C(F)(F)F,C67890433,inactive
CCOc1ccc2c(c1)sc(n2)N3[C@H](C(=C(C3=O)O)C(=O)c4ccc(cc4)F)c5cc(ccc5OC)OC,C01480874,inactive
CCCOc1ccc(cc1OCC)[C@@H]2C(=C(C(=O)N2c3nnc(s3)SCc4ccc(cc4Cl)Cl)O)C(=O)c5ccc6c(c5)C[C@H](O6)C,C97967851,inactive
Cn1c[nH+]c(c1Cl)S(=O)(=O)[N-]c2ccccc2Br,C26527240,inactive
Cc1c2ccccc2[nH+]c(c1CC(=O)N3CCN(CC3)S(=O)(=O)c4cc(n(c4)C)C(=O)N)C,C24760443,inactive
c1ccc(cc1)CSc2nnc(s2)N3[C@@H](C(=C(C3=O)O)C(=O)c4cc5ccccc5o4)c6ccc(cc6)O,C08441216,inactive
COc1ccc(cc1OC)CCNC(=O)C[C@H](c2cc(cc(c2)OC)OC)c3c[nH+]c4n3cc(cc4)Cl,C35178942,inactive
CCOC(=O)C1=C(OC(=C([C@H]1c2ccccc2Cl)C#N)N)CSc3c(c(cc([nH+]3)C)C)C#N,C00850129,inactive
Cc1ccc(c(c1)CN2c3ccccc3[C@H]([C@@H]2C(=O)O)C[NH2+]CCC4=c5ccccc5=[NH+]C4)C,C65321679,inactive
c1cnc(nc1)N2CCN(CC2)C[C@H]3C[NH+]4CC[C@H]3C[C@@H]4CNC(=S)Nc5ccc(cc5)n6cccn6,C67870889,inactive
C[NH+](C)[C@H](CNC(=O)[C@H](CC1=c2ccccc2=[NH+]C1)NC(=O)c3ccccc3Cl)c4ccccc4,C63778243,inactive
COc1ccc(cc1)N2CC[NH+](CC2)CCNC(=O)Cn3c(=O)c4ccc(cc4[nH]c3=S)C(=O)OC,C32959223,inactive
CCN(c1cc(-c2ccc(CN3CCCN(C)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3697476,active
CCC(CC)(/C(=N/O)/N)NS(=O)(=O)c1cc(ccc1Br)Br,C40376966,inactive
CC1CC[NH+](CC1)CCN2[C@H](C(=O)N(C2=S)c3cccc(c3)SC)CC(=O)Nc4ccc(cc4)OC,C20115112,inactive
c1cc(ccc1NC(=O)c2ccc(o2)Br)S(=O)(=O)N3CCCC3,C00672628,inactive
COCCNC(=O)[C@@H]1C[C@@H](C[NH+]1C2Cc3ccccc3C2)NCc4cccc(c4)Oc5ccccc5,C32576326,inactive
c1ccc2c(c1)C(=NS2(=O)=O)N(CCC(=O)NC3CCCCC3)/N=C/c4cc5c(cc4Cl)OCO5,C01461815,inactive
C[NH2+][C@H]1CCc2cc(c(c(c2-c3c1cc(=O)c(cc3)NCc4cc(cc(c4)OC)OC)OC)OC)OC,C08766481,inactive
CCN1c2ccccc2[C@@]3(C1=O)C(=C(C(=O)N3CCC[NH+](C)C)O)C(=O)c4ccc(cc4)S(=O)(=O)N5CCCCCC5,C98046927,inactive
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN(C)C)nc3)cc(N(C)[C@H]3CC[C@@H](N)CC3)c2C)c(=O)[nH]1,CHEMBL3697443,active
c1ccc(cc1)C[C@@H](C(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)Cl)/[NH+]=C(/N)\O,C09120383,inactive
CCOC(=O)c1c2c(sc1NC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C[NH+](CC2)C(C)C,C36629325,inactive
CN([C@@H]1CC[C@@H](CC1)NC(C)=O)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1ccc(CN2CCOCC2)cc1,514161,active
Cc1cc(C)c(CNC(=O)c2cc3CC(C)(C)Oc3c(c2)-c2ccc(CN3CCCCC3)cc2)c(=O)[nH]1,359749,active
c1ccc(cc1)[C@@H]2CNC(=O)[C@@H]2C(=O)N/N=C\C=C/c3ccc(cc3)Br,C34861428,inactive
c1ccc(c(c1)C(=O)Nc2ccc(cc2)Cl)NC(=O)C(=O)N/N=C/c3ccc(cc3)OC(=O)c4ccc(cc4)Cl,C04261018,inactive
CCOc1cccc(c1O)[C@@H]2CC(=N[C@@H]([NH2+]2)c3ccc(cc3)Cl)c4ccc(cc4)Cl,C09542386,inactive
CCOC(=O)c1ccccc1COCc2cc(ccc2OC)[C@@H]3[C@@H]4C(=c5ccccc5=[NH+]4)C[C@@H](N3)C(=O)OC,C63350061,inactive
COC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@@H]4N1[C@@H](C[C@@H](C4)[NH2+]CCc5c[nH]c[nH+]5)c6cccc(c6)Cl,C20504049,inactive
CCOc1c(cc(cc1Cl)[C@@H]2NC(=[NH+]c3n2c4cc5c(cc4n3)OCCCO5)N)OC,C12549650,inactive
c1ccn2cc([nH+]c2c1)COc3cccc(c3)C(=O)Nc4ccc(cc4)S(=O)(=O)N,C17639591,inactive
c1cc(ccc1NC(=O)CSc2c(cc3c([nH+]2)CCC3)C#N)S(=O)(=O)Nc4nccs4,C06189399,inactive
COc1ccc(c(c1)OC)NC(=O)C2=C(C3=[NH+][C@H](C[C@H](N3N2)C(F)(F)F)c4cccs4)Cl,C00674024,inactive
c1ccc(cc1)[C@H]2C=C([NH+]=C3N2NC(=N3)NS(=O)(=O)c4ccc(cc4)Cl)c5ccc(cc5)Cl,C09012059,inactive
CCOc1cc(c(c(c1O)/C=N\c2cccc(c2)c3[nH]c4ccccc4[nH+]3)Br)Br,C09892040,inactive
C[NH+](Cc1ccccc1)Cc2cn(nn2)[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4[NH2+]Cc5ccc(cc5)c6ccccc6,C05412523,inactive
CC(C)(C)CC(C)(C)NC(=O)[C@H](c1c(cccc1Cl)Cl)N(C(=O)c2cccc(c2O)O)C(C)(C)C,C36587026,inactive
CCCCOc1cccc(c1)C(=O)C2=C(C(=O)N([C@H]2c3ccc(c(c3)OC)OCC)CCCn4cc[nH+]c4)O,C33478350,inactive
C[C@H]1CCCC[C@H]1NC(=O)[C@@H]2[C@@]34C=C[C@@H](O3)[C@@H]([C@@H]4C(=O)N2CC[NH+](C)C)C(=O)Nc5ccc(cc5)C(C)C,C36066467,inactive
c1ccc(cc1)Nc2cc3c4c5c2C(=O)N(C(=O)c5cc(c4C(=O)N(C3=O)c6ccccc6)Nc7ccccc7)c8ccccc8,C06473757,inactive
CC(C)Oc1cc(Cl)c2CCN(Cc3c4occc4c(C)[nH]c3=O)C(=O)c2c1Cl,378861,active
Cc1cc(C)c(CN2CCc3c(Cl)cc(C(CO)O[C@@H]4CCOC4)c(Cl)c3C2=O)c(=O)[nH]1,435594,active
c1cc(cc(c1)n2cc(cn2)Br)C(=O)OCC(=O)NCC(=O)Nc3ccc(c(c3)F)F,C62569387,inactive
Cc1ccc(cc1F)NC(=O)[C@H]2CCCN(C2)S(=O)(=O)c3cc([nH]c3)C(=O)N4CCC(CC4)C,C35426506,inactive
Cc1cccc(c1)COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4ccc(cc4)[N+](=O)[O-])CCCn5cc[nH+]c5)O,C97969231,inactive
c1cc(c(cc1NC(=O)CSc2[nH]c3c(n2)cc(cn3)Br)Cl)F,C09009844,inactive
CC1(C)CC(COc2ccc(Oc3cccc(-c4ccncn4)c3C#N)c(Cl)c2)CC(C)(C)N1,CHEMBL3264795,active
CCc1nc2n(n1)c(c(s2)[C@@H](c3cccc(c3)Cl)N4CC[NH+](CC4)CCO)O,C22578209,inactive
C[C@@H]1C[C@@H](C[NH+](C1)CCCNC(=O)[C@@]2(Cn3c4cc(ccc4cc3C(=O)N2Cc5ccc[nH+]c5)OC)C)C,C20918381,inactive
Cc1cc2cccc(c2[nH+]c1)S(=O)(=O)Nc3cc(ccc3O)S(=O)(=O)Nc4ccccc4OC,C12548417,inactive
CCN(c1cc(-c2cnc(C)nc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3701023,active
CCc1cc(C)n(C)c(=O)c1CN1CCc2c(Cl)cc(-c3c(C)noc3C)c(Cl)c2C1=O,CHEMBL5092557,active
CCN(c1cc(-c2ccc(CN3CCCC(F)C3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,CHEMBL3697469,active
C[C@](CC(=O)[O-])(CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)Oc2cc3c(cc2OC)cc(c(=O)o3)Oc4ccc5ccc(=O)oc5c4)O)O)O)O,C08829748,inactive
CCN(C1CCOCC1)c1cc(\C=C\c2cccc(CN(C)C)c2)cc(C(=O)NCc2c(C)c3CCCCc3[nH]c2=O)c1C,50544779,active
C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=[NH+]CCc7ccccc7)O)O,C70692092,inactive
C[NH+]1C[C@@H](C[C@H]2[C@H]1Cc3c4c2cccc4[nH]c3Br)Cn5ccnc5c6ccccc6,C38563583,inactive
CC(=O)N(c1ccccc1)c2nc(cs2)/C=C/C(=O)NCCN3C(=O)/C(=C\c4ccccc4)/SC3=O,C97985853,inactive
CCNC(=O)NC(=O)COC(=O)c1ccccc1NS(=O)(=O)c2ccc(s2)Br,C03601937,inactive
CCCCOc1cccc(c1)[C@H]2c3c(n[nH]c3C(=O)N2[C@@H]4CCS(=O)(=O)C4)c5cc(cc(c5O)C)C,C38702154,inactive
Cc1ccc(cc1)NS(=O)(=O)c2cc(ccc2OC)C(=O)NC[C@H](c3cccc(c3)F)[NH+](C)C,C12734388,inactive
Cc1ccc(s1)C2=C3C(=NC(=NC3=O)CNc4ccc(cc4)NC(=O)C)SC2,C39791904,inactive
Cc1ccc(c2c1nc(s2)NNC(=O)c3cccc(c3)S(=O)(=O)C)Cl,C05271981,inactive
