smiles,name
c1cc(C)ccc1\C=C(\C2=O)CCc(c23)cc(cc3)OC,S15329
c1ccc(Br)cc1\C=C(\C2=O)CCc(c23)cc(cc3)OC,S15330
c1cc(C)ccc1[C@H](NC(=S)N2)C(=C23)CCc4c3ccc(c4)OC,S15331
c1ccc(Br)cc1[C@H](NC(=S)N2)C(=C23)CCc4c3ccc(c4)OC,S15334
CCCCCCC[C@H](CC1)C(=O)/C1=C/c2ccc(cc2)\C=C3\C(=O)[C@@H](CC3)CCCCCCC,S15337
COC(=O)/C(C#N)=C/c1ccc(SC)cc1,S15338
c1cc(SC)ccc1[C@@H](C(=C2N)C(=O)OCC)C(C(=O)OCC)=c(n23)sc(\c3=O)=C\c4ccc(SC)cc4,S15341
[O-][N+](=O)/C=C/c1ccc(cc1)\C=C\[N+]([O-])=O,S15343
c1ccccc1[C@@H](C(=C2N)C(=O)OCC)C(C(=O)OCC)=c(n23)sc(\c3=O)=C\c4ccccc4,S15344
c1cccc(c12)C=C([N+]([O-])=O)[C@H](O2)c3ccc(cc3)[C@H](O4)C([N+]([O-])=O)=Cc(c45)cccc5,S15345
[O-][N+](=O)/C(C)=C/c1ccc(cc1)\C=C(\[N+]([O-])=O)C,S15347
c1cccc(N)c1S[C@@H](C[N+]([O-])=O)c(cc2)ccc2[C@H](C[N+]([O-])=O)Sc3c(N)cccc3,S15348
OCCN(N)C(=S)NCCC1=CCCCC1,S15354
OCCN(N)C(=S)NCc(cc1)ccc1Cl,S15356
c1ccccc1C(=O)N2[C@@H](C#N)C=Cc(c23)cccc3,S15361
CCOc(cc1)ccc1N[C@]23[C@H](C(=O)CS2)CCc4c3cccc4,S15364
S1CC(=O)NC12CCCCC2,S15369
S1CC(=O)NC12CCCC2,S15370
S1CC(=O)N[C@]12[C@H]3C[C@H]4C[C@@H]2C[C@@H](C3)C4,S15377
Nc1oc(nn1)Cc(c2)ccc(OC)c2OC,S15380
OCCn1[n-]c(=O)ccc1=O,S15381
C1CCCCC12N(C(=O)CS2)c3cc(C)c(C)cc3,S15388
CSC[C@@H](O)Cn1[n-]c(=O)ccc1=O,S15390
OCCn1[n-]c(=O)cc(c1=O)C,S15398
OCCn(c1=O)[n-]c(=O)c(c12)cccc2,S15400
OCCn(c1=O)[n-]c(=O)c(c12)nccc2,S15408
CCOc(cc1)ccc1N[C@]23[C@H](C(=O)CS2)CCCc4c3cccc4,S15412
c1cc(F)ccc1C(CCC2)=NN2C(=S)NCc3ccccc3,S15423
NNC(=S)Nc(cc1)ccc1C(C)C,S15429
c1ccncc1[C@H](S2(=O)=O)N(C(=O)C2)CCCCCCCCCCCC,S15433
CC(C)c1ccc(cc1)\C=C(\C2=O)CCc(c23)cccc3,S15437
c1cccc(c12)CCC(\C2=O)=C/c3ccc(Cl)cc3,S15438
c1cc(Cl)ccc1[C@H](N(N=2)C)[C@H](C23)CCc4c3cccc4,S15440
c1cc(C(C)C)ccc1[C@H](N(N=2)C)[C@H](C23)CCc4c3cccc4,S15441
[n-]1c(=O)cc(C)c(=O)n1-c2ccccc2,S15443
c1cc(C(C)C)ccc1[C@H](N(N=2)CCO)[C@H](C23)CCc4c3cccc4,S15444
c1cccc(c12)C(=O)C(C2=O)=C(C#N)Nc(cc3)ccc3C(C)(C)C,S15445
c1cccc(c12)C(=O)C(C2=O)=C(C#N)Nc(cc3C)ccc3C,S15446
c1cccc(c12)C(=O)C(C2=O)=C(C#N)Nc3ccccc3,S15449
c1cc(Cl)ccc1[C@H](Sc(c2C(=O)[O-])cccc2)CC(=O)c3ccccc3,S15458
c1cccc(C2=O)c1S[C@@H](C2=3)c4c(cc(Cl)cc4)C3c5ccccc5,S15461
c1cc(F)ccc1[C@H](Sc(c2C(=O)[O-])cccc2)CC(=O)c3ccccc3,S15464
c1cccc(C2=O)c1S[C@@H](C2=3)c4c(cc(F)cc4)C3c5ccccc5,S15470
c1cc(F)ccc1S(=O)(=O)Nc(cccc2)c2-c(oc3=O)nc(c34)cccc4,S15482
c1cccc2c1CC[C@H](C2=3)[C@@H](c4sccc4)Sc5c(N3)cccc5,S15490
c1cccc(c12)CCC(\C2=O)=C/c3ccc(C)cc3,S15491
c1cccc2c1CC[C@H](C2=3)[C@@H](c(cc4)ccc4C(F)(F)F)Sc5c(N3)cccc5,S15495
OCCn(c1=O)[n-]c(=O)c(c12)cc(Cl)c(Cl)c2,S15497
CSC[C@@H](O)Cn(c1=O)[n-]c(=O)c(c12)cc(Cl)c(Cl)c2,S15498
c1c(Cl)c(Cl)cc(C(=O)[O-])c1C(=O)Nc(cc2)ccc2C(C)(C)C,S15499
c1cc(C(C)(C)C)ccc1N(C2=O)C(=O)c(c23)cc(Cl)c(Cl)c3,S15501
CC(C)c1ccc(cc1)\C=C(\C2=O)CCc(c23)cc(cc3)OC,S15505
c1cccc(N2)c1S[C@H](c(cc3)ccc3C(F)(F)F)C(=C24)CCc5c4ccc(c5)OC,S15506
c1cc(C(C)C)ccc1[C@H](N(N=2)C)[C@H](C23)CCc4c3ccc(c4)OC,S15507
c1ccc(C#C)cc1N(C2=O)C(=O)c(c23)cc(Cl)c(Cl)c3,S15508
c1cccc(N2)c1S[C@H](c3ccc(C)cc3)C(=C24)CCc5c4ccc(c5)OC,S15509
c1cc(C(F)(F)F)ccc1N(C2=O)C(=O)c(c23)cc(Cl)c(Cl)c3,S15512
C1CC(CC2)C(=O)/C(N12)=C\c3ccccc3,S15515
c1cccc2c1C[C@H](C2=3)[C@@H](c(cc4)ccc4C(F)(F)F)Sc5c(N3)cccc5,S15517
[O-][N+](=O)c1ccc(cc1)\C=C(\C2=O)CCc(c23)cccc3,S15522
c1cccc(c12)OC(=O)/C(C2=O)=C\NC(=O)OCCCC,S15529
c1cccc2c1OC[C@H](C2=3)[C@@H](c(cc4)ccc4C(F)(F)F)Sc5c(N3)cccc5,S15531
c1cccc2c1nc(n23)[C@@H](C)OCN(C3)c4ccc(C(C)(C)C)cc4,S15532
[O-][N+](=O)c1ccc(cc1)N/N=C(C)/CC(=O)OCC,S15534
c1ccccc1-n(c2[O-])nc(C)c2C(=S)SCC,S15536
CCOC(=O)CC(\C(F)(F)F)=N\Nc(cc1)ccc1[N+]([O-])=O,S15542
c1ccccc1-n(c2[O-])nc(C)c2C(=S)SCCC,S15549
c1cc(C)ccc1-n(c2[O-])nc(C)c2C(=S)SCCC,S15550
c1ccc(C)cc1-c(n2)oc(c23)ccc(c3)C,S15553
c1ccc(Cl)cc1-c(n2)oc(c23)ccc(c3)C,S15555
FC(F)(F)c1ccc(cc1)\C=C2\C(=O)/C(=C/c(cc3)ccc3C(F)(F)F)CC(C2)CCCCC,S15557
FC(F)(F)c1ccc(cc1)\C=C2\C(=O)/C(CC(C2)CCC)=C/c(cc3)ccc3C(F)(F)F,S15559
O=C1NC(=O)c(c12)ccc([N+]([O-])=O)c2,SB00340
c1ccsc1-c2ncccc2,SB00516
c1cccc(C(=O)[O-])c1-c2c(C(=O)[O-])cccc2,SB00521
c1c([O-])[nH]c(=O)cc1C(=O)[O-],SB00524
O=C([O-])C(=C)[C@H](C(=O)[O-])CC(=O)[O-],SB00530
O=C(C)Nc(cc1)ccc1C(=O)C,SB00534
C1C[NH2+]CCC1CCCC2CC[NH2+]CC2,SB00537
c1cccc2c1c(c3c24)cccc3ccc4,SB00542
C1CC1C(=O)c2ccc(cc2)OC,SB00571
n1oc(C)c(C(=O)[O-])c1-c2c(Cl)cccc2Cl,SB00572
c1cccc(N)c1Oc2c(Cl)cc(Cl)cc2,SB00593
[O-][N+](=O)c1oc(C(=O)[O-])cc1,SB00607
[NH2+]=C(N)c1ccc(C(=O)N)cc1,SB00616
c1ccccc1C(=C2[O-])C(=O)c(c23)cccc3,SB00622
CC1(C)CC(=O)C=C(C)[C@@]1(O)/C=C/C(C)=C/C(=O)[O-],SB00645
Nc1nc(cs1)CC(=O)OCC,SB00646
n1c(C)cc(O)n1-c2cc(Cl)ccc2,SB00654
O=C([O-])c1c(=S)[nH]ccc1,SB00659
O=C([O-])c1cc(=O)[nH]c(=O)[nH]1,SB00661
O=C(C)c1cc(OC(=O)C)cc(c1)OC(=O)C,SB00663
FC(F)(F)c1n(C)c([S-])nn1,SB00671
O1CCOC12CCC(=O)CC2,SB00697
CCOC(/[O-])=C([NH3+])\C(=O)OCC,SB00700
O=C([O-])C[C@H]([NH3+])C(=O)N[C@H](C(=O)OC)Cc1ccccc1,SB00761
o1c(=O)cc(C)c(c12)ccc(c2)OCC,SB00763
o1c(=O)ccc(c12)cc(C)cc2,SB00764
c1cc(F)ccc1C(=O)c2ccc(F)cc2,SB00771
[nH]1c(=S)[nH]c(c12)ccc(c2)C,SB00799
FC(F)(F)COc(c1C(=O)C)ccc(c1)OCC(F)(F)F,SB00811
c1ccccc1-c2ncc(o2)-c3ccccc3,SB00840
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,SB00915
CC(C)(C)OC(=O)N[C@H](C(=O)[O-])CC(=O)N,SB00924
[O-][N+](=O)c1ccc(CC(=O)[O-])cc1,SB00940
c1cccc2C(c(c3c12)cccc3)COC(=O)N[C@H](C(=O)[O-])[C@@H](C)CC,SB00966
c1cccc(c1c23)C(c2cccc3)COC(=O)N[C@H](C(=O)[O-])Cc4ccccc4,SB00998
c1cccc2C(c(c3c12)cccc3)COC(=O)N[C@H](C(=O)[O-])C(C)C,SB01001
c1ccccc1C(=N\OC(=O)OCC)\C(=O)c2ccccc2,SB01037
n1c(C)cc(O)n1-c2ccc(C)cc2,SB01050
O=S(=O)([O-])c(c1)ccc(c12)[nH]c(n2)-c3ccccc3,SB01057
O=C1CC(N)=NN1c2ccccc2,SB01062
O=C([O-])[C@@H](C)c(c1)ccc(c12)cc(cc2)OC,SB01071
O=C([O-])c1c(F)cccc1F,SB01105
O=C1C(C)=CC(=O)c(c12)cccc2,SB01122
CCOC(=O)[C@@H]([NH3+])Cc1ccccc1,SB01138
c1ccccc1C(=O)c2ccc(cc2)Sc3ccc(C)cc3,SB01142
c1ccccc1[C@@H](C(=O)[O-])C(=O)OCc2ccccc2,SB01143
O=c1n(C)c(N)cc(=O)n1C,SB01180
c1cccnc1-c2ncccc2,SB01187
c1cnccc1-c2ccncc2,SB01188
O=c1[nH]c(=O)[n-]cc1Br,SB01198
[O-][N+](=O)c1c(=O)[nH]c(=O)[n-]c1,SB01199
c1ccccc1-c(o2)c(C)nc2-c(cc3)ccc3-c4nc(C)c(o4)-c5ccccc5,SB01211
c1ccccc1-c(o2)cnc2-c(cc3)ccc3-c4ncc(o4)-c5ccccc5,SB01212
[O-][N+](=O)c1ccc(cc1)NC(=O)[C@H]([NH3+])CSCc2ccccc2,SB01229
COC(=O)c1c(N)ccs1,SB01239
[O-][N+](=O)c1c([O-])nc[nH]c1=O,SB01255
COC(=O)c1c(N)c(cs1)C,SB01297
[O-][N+](=O)c1oc(cc1)C(=O)OC,SB01301
[O-][N+](=O)c1ccc(cc1)-c2oc(nn2)-c(cc3)ccc3[N+]([O-])=O,SB01348
c1cc(N)ccc1-c2oc(nn2)-c3ccc(N)cc3,SB01349
c1ccccc1-c2c(oc(n2)[S-])-c3ccccc3,SB01351
n1nnc([S-])n1-c2ccccc2,SB01352
C1CC(C)(C)c(c12)cc(C(C)(C)C)cc2C(=O)C,SB01378
CCOC(=O)[C@H]([NH3+])CCCC[NH3+],SB01379
[O-]S(=O)(=O)c(c1)ccc(c12)[nH]c(=S)[nH]2,SB01380
COc(c1)c(OC)cc(c12)ccnc2Cc(c3)ccc(OC)c3OC,SB01383
C=C[C@@H](C1)[C@@H](CC2)C[C@@H]([N@H+]12)[C@@H](O)c3ccnc(c34)cccc4,SB01387
C[C@@H]1CC[C@H]([C@]123)C(C)(C)[C@@H](C2)[C@@](O)(C)CC3,SB01465
NNC(=O)CCCCC(=O)NN,SB01476
c1ccccc1C(=O)N[C@H](C(=O)[O-])CCCNC(=[NH2+])N,SB01487
C1=CC(=O)C(C)=C([C@]12C)[C@@H]3[C@H]([C@@H](C(O3)=O)C)CC2,SB01489
c1ccccc1C(=O)c2ccc(F)cc2,SB01595
O=C([O-])C(C)(C)Oc1ccc(Cl)cc1,SB01597
O=C([O-])c1nc(C(=O)[O-])ccc1,SB01598
[O-][N+](=O)c(c1)ccc(c12)[nH]cc2,SB01605
O=C1[C@@H](N)[C@H](N12)SC(C)(C)[C@@H]2C(=O)[O-],SB01619
CCOc(c1)c(OCC)c(OCC)cc1-c2nccc(c23)cc(OC)c(c3)OC,SB01639
[O-][N+](=O)c1ccc(cc1)CO/N=C(\C2CC2)c3ccc(Cl)cc3,SB01643
C=C[C@@H](C1)[C@@H](CC2)C[C@H]([N@H+]12)[C@H](O)c3ccnc(c34)ccc(c4)OC,SB01652
C\C=C\[C@H](C#C)OC(=O)c1c(C(=O)[O-])cccc1,SB01654
O=C([O-])[C@@H]1[C@@H](C(=O)[O-])[C@H](C(=O)[O-])[C@@H](C(=O)[O-])[C@H](C(=O)[O-])[C@@H]1C(=O)[O-],SB01658
COC(=O)C1=CCCN(C1)C,SB01660
O=C([O-])[C@H](C1)[NH2+]Cc(c12)cccc2,SB01676
c1ccccc1C(=C2[O-])C(=O)[C@@H](C2=O)c3ccccc3,SB01688
c1ccccc1C(=O)Nc2c(Cl)cc(Cl)cc2,SB01689
c1ccccc1C(=O)Nc(c2Cl)cccc2Cl,SB01690
CC[NH+](CC)c1ccc(cc1)Cc(cc2)ccc2N(CC)CC,SB01693
n1cc(C(=O)N)c(n12)nccc2-c3cc(C(F)(F)F)ccc3,SB01706
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]([C@@]12C)C=3[C@H](CC2)[C@]4(C)C(=CC3)C[C@@H](CC4)OC(=O)c5ccccc5,SB01708
C1C[C@H](O)C[C@H](CC2)[C@@]1(C)[C@H](CC3)C2=C([C@]34C)C(=O)C[C@@H]4[C@H](C)CCCC(C)C,SB01709
CC(C)CCC[C@@H](C)[C@H]1CC=C([C@@]12C)C=3[C@H](CC2)[C@]4(C)[C@H](CC3)C[C@H](CC4)OC(=O)c5ccccc5,SB01710
n1cc(C(=O)N)c(n12)NCC=C2c3cc(C(F)(F)F)ccc3,SB01723
O=C([O-])c1cc(Br)cnc1,SB01732
O=C([O-])c1c(OC(=O)C)c(C)ccc1,SB01734
[NH3+]CCNOS(=O)(=O)c1ccc(C)cc1,SB01735
CCCC(=O)c1c(O)cc(cc1)NC(=O)C,SB01739
c1ccccc1-c2nnc(N)nc2-c3ccccc3,SB01743
O=C([O-])[C@@H]([NH3+])Cc1c[nH]c(c12)cccc2,SB01750
C1C[C@@H](O)C[C@H](C[C@H]2O)[C@@]1(C)[C@H](C[C@@H]3O)[C@@H]2[C@@H]([C@]34C)CC[C@@H]4[C@@H](C)CCC(=O)OC,SB01788
C1CC(=O)C=C(CC2)[C@@]1(C)[C@@H](CC3)[C@@H]2[C@@H]([C@]34C)CC[C@@H]4[C@H](C)CCCC(C)C,SB01791
C1C[C@H](O)C(C)(C)[C@H](CC2)[C@@]1(C)C(=C2[C@@]34C)CC[C@]3(C)[C@H](CC4)[C@H](C)CCC=C(C)C,SB01792
C1C[C@H](O)C[C@H](C[C@@H]2O)[C@]1(C)[C@@H](C[C@@H]3O)[C@@H]2[C@@H]([C@]34C)CC[C@@H]4[C@@H](C)CCC(=O)NCC([O-])=O,SB01793
C1C[C@H](O)C=C([C@]12C)[C@H](O)C[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@H]4[C@H](C)CCC(=O)[O-],SB01794
O=C(C)c1c(Cl)cc(cc1)Oc2ccc(Cl)cc2,SB01798
C=C[C@@H](C1)[C@@H](CC2)C[C@H]([N@H+]12)[C@H](O)c3ccnc(c34)ccc(c4)OC,SB01805
FC(F)(F)Oc1ccc(CC(=O)[O-])cc1,SB01807
c1cccc(F)c1-c2ccc(cc2)C(=O)CC,SB01820
O=C([O-])c1c([N+]([O-])=O)ccc(c1)NC(=O)C,SB01822
OCCN(CCO)c1cc(Cl)ccc1,SB01823
COC(=O)c1c([N+]([O-])=O)cc(OC)c(c1)OC,SB01833
O=C([O-])c1c(C(=O)[O-])ccc(c1)C(=O)[O-],SB01864
[O-][N+](=O)/N=C(\N)NCCC[C@@H](C(=O)[O-])NC(=O)OC(C)(C)C,SB01865
n1oc(C)c(C(=O)[O-])c1-c2c(F)cccc2Cl,SB01884
n1oc(C)c(C(=O)[O-])c1-c2c(Cl)cccc2,SB01885
O=S1(=O)NCNc(c12)cc(C(F)(F)F)c(c2)S(=O)(=O)N,SB01887
CC[C@]1(O)C(=O)OCc(c2=O)c1cc(n23)c4c(C3)cc5c(n4)cccc5,SB01929
CC(C)(C)OC(=O)N[C@H](C(=O)N)CCC(=O)OCc1ccccc1,SB01934
C1CCCCC1Nc2ccccc2,SB01939
c1cc(C)ccc1S(=O)(=O)OS(=O)(=O)c2ccc(C)cc2,SB01946
c1ccccc1C(=O)c2cc(Cl)ccc2,SB01950
COC(=O)c1c([O-])ccs1,SB01952
c1ccccc1C(=O)Nc2cc(OC)c(N)cc2C,SB01964
O=C(C)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,SB01966
C1[C@H](O)[C@@H](CO)O[C@H]1n2c(=O)[nH]c(=O)cc2,SB01981
O=C([O-])c1c(=O)[nH]c(C)cc1,SB01990
CC(C)(C)NC(=O)[C@H](C1)[NH2+]C[C@H]([C@H]12)CCCC2,SB01998
CC(C)(C)NC(=O)[C@H](C1)NCc(c12)cccc2,SB01999
CC(C)(C)OC(=O)N[C@H](C(=O)[O-])Cc1cc(F)ccc1,SB02000
O=C([O-])[C@@H]([NH3+])CC1CCCCC1,SB02002
C1CC[C@H](C(=O)[O-])N1C(=O)OCc2ccccc2,SB02004
O=C([O-])[C@H]([NH3+])Cc1ccccc1,SB02005
O=C([O-])CCCc1ccccc1,SB02007
Cc1nnc(n12)ccc(n2)-c(ccc3)cc3N(C)C(=O)C,SB02011
O=C([O-])c1c(C(=O)[O-])ccnc1,SB02021
n1nnc([S-])n1-c2cc(NC(=O)C)ccc2,SB02024
FC(F)(F)C(=O)N[C@H](C(=O)OC)Cc(cc1Br)cc(Br)c1O,SB02026
O=C([O-])[C@H](C(C)C)NC(=O)OCc1ccccc1,SB02029
OCc1[nH+]c([nH]c1)CCCC,SB02033
c1cccc2C(c(c3c12)cccc3)COC(=O)N[C@H](C(=O)[O-])CSC(c4ccccc4)(c5ccccc5)c6ccccc6,SB02035
O=C(N)C[C@@H](C(=O)[O-])NC(=O)OCc1ccccc1,SB02036
O=C([O-])[C@@H]1CC[C@H](CC1)c2ccc(Cl)cc2,SB02037
c1ccccc1COC(=O)N[C@H](C(=O)[O-])Cc2ccc(O)cc2,SB02038
CCOC(=O)c1c(C)c(C(=O)C)c([nH]1)COC(=O)C,SB02046
O=C(C)N1CCN(CC1)c2ccc(O)cc2,SB02047
c1cccc(c12)[nH]cc2CCCC(=O)[O-],SB02058
CC(C)(C)OC(=O)N1[C@H](C(=O)[O-])CSC1,SB02065
C1SC[C@@H](C(=O)[O-])N1C(=O)OCC(c2cccc3)c(c4c23)cccc4,SB02066
c1cccc2C(c(c3c12)cccc3)COC(=O)N4CCC(C(=O)[O-])CC4,SB02067
CC(C)(C)OC(=O)N1[C@@H](C(=O)[O-])CCCC1,SB02068
C1CCC[C@H](C(=O)[O-])N1C(=O)OCC(c(c2c34)cccc2)c3cccc4,SB02069
C1CC1(C(=O)[O-])NC(=O)OC(C)(C)C,SB02070
C1CC1(C(=O)[O-])NC(=O)OCC(c2cccc3)c(c4c23)cccc4,SB02071
O=C(N)Cc1nc(cs1)-c2ccccc2,SB02074
c1cc(Br)cc(c12)ccc(OC)c2CC#N,SB02088
NNC(=O)c1cccc(c12)cc[nH]2,SB02108
N#Cc(c1N)sc(c12)nc(C)cc2C(F)(F)F,SB02114
Nc1c(C(=O)[O-])sc(c12)nc(cc2C(F)(F)F)-c3ccccc3,SB02115
O=C([O-])c1nc([nH]c1)-c2ccccc2,SB02118
c1cccc(Cl)c1NC(=O)c(c2)ccc(c23)ncs3,SCR00001
c1ccc(Cl)cc1NC(=O)c(c2)ccc(c23)ncs3,SCR00002
c1cc(Cl)ccc1NC(=O)c(c2)ccc(c23)ncs3,SCR00003
c1cccc(F)c1NC(=O)c(c2)ccc(c23)ncs3,SCR00004
c1ccc(F)cc1NC(=O)c(c2)ccc(c23)ncs3,SCR00005
c1cc(F)ccc1NC(=O)c(c2)ccc(c23)ncs3,SCR00006
c1cccc(C)c1NC(=O)c(c2)ccc(c23)ncs3,SCR00007
c1cc(C)ccc1NC(=O)c(c2)ccc(c23)ncs3,SCR00008
c1cc(OC)ccc1NC(=O)c(c2)ccc(c23)ncs3,SCR00009
FC(F)(F)c1ccc(cc1)NC(=O)c(c2)ccc(c23)ncs3,SCR00010
C1CN=C(C(F)(F)F)C=CN1C(=O)c2ccc(F)cc2,SCR00013
FC(F)(F)[C@H](O)c1c(N(C)C)cc[nH+]c1,SCR00015
Clc1cc(ccc1)CNC(=O)CC2(CC(=O)[O-])CCCCC2,SCR00017
C1CCCCC1(CC(=O)[O-])CC(=O)NCc(cc2)ccc2Cl,SCR00018
C1CCCCC1(CC(=O)[O-])CC(=O)NCc2c(F)cccc2,SCR00019
c1ccccc1-c(noc2C)c2CNC(=O)C3CCCCC3,SCR00021
C1CC1C(=O)NCc2c(noc2C)-c3ccccc3,SCR00022
c1ccccc1-c(noc2C)c2CNC(=O)c3ccc(cc3)OC,SCR00023
c1ccccc1-c(noc2C)c2CNC(=O)C(CC3)CCN3c4nc(C(F)(F)F)ccn4,SCR00026
c1ccccc1-c(noc2C)c2C(=O)NCc3c(noc3C)-c4ccccc4,SCR00027
c1ccccc1-c(noc2C)c2CNC(=O)c3occc3,SCR00032
c1ccccc1-c(noc2C)c2CNC(=O)c(o3)cc(c34)cccc4,SCR00034
c1ccccc1-c(noc2C)c2CNC(=O)c3noc(c3)C,SCR00036
c1cc(F)ccc1-c(noc2C)c2C(=O)NCc3c(noc3C)-c4ccccc4,SCR00042
c1ccccc1-c(noc2C)c2CNC(=O)C3CCC3,SCR00043
c1ccccc1-c(noc2C)c2CNC(=O)c3ccccc3,SCR00044
c1ccccc1-c(noc2C)c2CNC(=O)c3c(C(=O)[O-])cccc3,SCR00055
c1ccccc1-c(noc2C)c2CNC(=O)CCC(=O)[O-],SCR00056
c1ccccc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00058
c1cccc([N+]([O-])=O)c1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00059
c1cc(C)ccc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00060
c1cc(F)cc(F)c1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00061
c1ccc(Cl)cc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00062
Cc1noc(C)c1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00063
C1COc(c12)ccc(c2)S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00064
O1CCOc(c12)ccc(c2)S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00065
c1cccnc1-c(cc2)sc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00066
Cc1nc(C)sc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00068
n1onc(c12)cccc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00069
c1cccc(c12)cc(s2)S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00070
c1ccsc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00071
O1CCCOc(c12)ccc(c2)S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00072
CN1CCOc(c12)ccc(c2)S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00073
c1ncoc1-c(cc2)ccc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00074
c1ccccc1-n(nc2)c(C)c2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00075
c1ccnn1-c(cc2)ccc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00076
c1cc(OC)cc(OC)c1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00077
c1cnc(C)nc1-c(ccc2)cc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00078
c1cnoc1-c(cc2)sc2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00079
c1csc(n12)nc(Cl)c2S(=O)(=O)NCc3c(noc3C)-c4ccccc4,SCR00080
c1ccc(Br)cc1S(=O)(=O)NCc2c(noc2C)-c3ccccc3,SCR00081
c1ccccc1-c(noc2C)c2CNC(=O)Nc3cc(Cl)ccc3,SCR00082
c1ccccc1-c(noc2C)c2CNC(=O)Nc3ccccc3,SCR00083
c1ccccc1-c(noc2C)c2CNC(=O)NC(CC3)CCN3C(=O)OCc4ccccc4,SCR00085
c1ccccc1-c(onc2C)c2NC(=O)NCc3c(noc3C)-c4ccccc4,SCR00087
c1ccccc1-c(noc2C)c2CNC(=O)Nc3cc(OC)ccc3,SCR00088
c1ccccc1-c(noc2C)c2CNC(=O)Nc3c(F)cc(F)cc3,SCR00089
c1ccccc1-c(noc2C)c2CNC(=O)Nc3cc(C)cc(c3)C,SCR00090
c1ccccc1-c(noc2C)c2CNC(=O)Nc(cc3)ccc3C(F)(F)F,SCR00091
c1ccccc1-c(noc2C)c2CNC(=O)Nc(ccc3OC)cc3OC4CCCC4,SCR00092
c1ccccc1-c(noc2C)c2CNC(=O)C(CC3)CCN3C(=O)C,SCR00093
c1c(Br)ccc(c12)noc2-c3ccc(cc3)OC,SCR00095
O=C(C)N1CCC(CC1)C(=O)Nc(cc2)ccc2N3CCOCC3,SCR00101
c1c(Cl)ccc(c12)nc(s2)NC(=O)C(CC3)CCN3C(=O)C,SCR00104
O=C(C)N1CCC(CC1)C(=O)Nc(cc2)cc(c23)ccc(n3)C,SCR00105
c1cccc(c12)cc(s2)CNC(=O)C(CC3)CCN3C(=O)C,SCR00114
c1ccnn1-c2ccc(cc2)CNC(=O)C(CC3)CCN3C(=O)C,SCR00115
O=C(C)N1CCC(CC1)C(=O)Nc(cc2)ccc2-c3ocnc3,SCR00117
O=C(C)N1CCC(CC1)C(=O)Nc2cc(C)cc(c2)C,SCR00121
O=C(C)N1CCC(CC1)C(=O)Nc2ccc(cc2)OCC,SCR00123
c1cc(Cl)c(Cl)cc1-c(cs2)nc2-c(c3)ccc(c34)OCCO4,SCR00133
c1cc(F)ccc1-c(cs2)nc2-c(c3)ccc(c34)OCCO4,SCR00134
O1CCOc(c12)ccc(c2)-c(cs3)nc3-c(c4)ccc(c45)OCCO5,SCR00135
O1COc(c12)ccc(c2)-c(cs3)nc3-c(c4)ccc(c45)OCCO5,SCR00136
c1cccc(c12)sc(n2)-c3nc(sc3)-c(c4)ccc(c45)OCCO5,SCR00138
c1cccc(c12)cc(o2)-c3nc(sc3)-c(c4)ccc(c45)OCCO5,SCR00139
c1cccc(c12)scc2-c3nc(sc3)-c(c4)ccc(c45)OCCO5,SCR00140
c1ccsc1-c2nc(sc2)-c(c3)ccc(c34)OCCO4,SCR00141
O1CCOc(c12)ccc(c2)-c3nc(cs3)-c(c4)ccc(c45)OCCCO5,SCR00142
c1ccccc1-n(nc2)c(C)c2-c3nc(sc3)-c(c4)ccc(c45)OCCO5,SCR00143
O1CCOc(c12)ccc(c2)-c3nc(cs3)-c4ccc(cc4)N5CCOCC5,SCR00144
c1cccc(c12)occ2-c3nc(sc3)-c(c4)ccc(c45)OCCO5,SCR00146
c1cc(OC)ccc1-c(cs2)nc2-c(c3)ccc(c34)OCCO4,SCR00147
