s.no.,smiles,name,bioactivity_class
170,Cc1cc([nH+]c2c1cc(cc2)NC(=O)CCC(=O)NCCc3ccc(c(c3)OC)OC)N4C[C@@H](C[C@@H](C4)C)C,C20138681,inactive
171,c1ccc2c(c1)C[C@H](NC2)C(=O)N[C@H](Cc3c[nH]c4c3cccc4)C(=O)NC5CCCCC5,C35807353,inactive
172,CN(C)c1ccc(cc1)[C@@H](CNC(=O)C(=O)Nc2ccc(c(c2)[N+](=O)[O-])F)[NH+]3CCc4ccccc4C3,C38667086,inactive
173,C[C@H](c1ccccc1)/[NH+]=C(/c2ccccc2/N=C(/c3ccccc3Cl)\O)\O,C01119099,inactive
174,COc1ccc(cc1)[C@@H]2C3[C@@H](N[C@H](C(C3=O)[C@H](N2)c4ccc(cc4)OC)c5ccc(cc5)OC)c6ccc(cc6)OC,C59641109,inactive
175,C[C@@H](C(=O)N1[C@@H](CN(C1=O)C)C(=O)OC(C)(C)C)[NH2+][C@@H](CCc2ccccc2)C(=O)OCc3ccccc3,C72131435,inactive
176,c1ccc(cc1)c2c3cc(ccc3nc(n2)N/N=C/C4=N[C@H]5C=CC=C[C@H]5N4)Br,C25337410,inactive
177,Cc1ccc(cc1)CN([C@H](c2cc(c(c(c2)OC)OC)OC)C(=O)Nc3ccc(cc3)OC)C(=O)CSc4nc(cc(n4)C)C,C08694463,inactive
178,Cc1ccc(c(c1)NC(=O)CCC(=O)NNC(=S)NC(=O)[C@@H](C)Oc2ccc(cc2Cl)Cl)C,C12570099,inactive
179,CCN(C(=O)C1CCCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(nc1)N1CCC(CC1)N(C)C,441960,active
180,Cc1ccc(o1)CN([C@@H](c2c(cccc2Cl)Cl)C(=O)NC(C)(C)C)C(=O)CCc3ccc(cc3)OC,C36598080,inactive
181,CCN([C@H]1CC[C@@H](CC1)N(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1nccn1C,172161,active
182,CCOc1cc(ccc1OCC[NH+]2CCOCC2)[C@@H]3c4c(n[nH]c4OC(=C3C#N)[NH3+])C(C)(C)C,C19852613,inactive
183,COc1ccc(cc1OC)S(=O)(=O)N/[NH+]=c/2\c(cc3ccccc3o2)C(=O)Nc4ccccc4F,C02688820,inactive
184,CC(C)COC(=O)c1ccc(cc1)OCc2cc(ccc2OC)[C@@H]3c4c([nH]nc4OC(=C3C#N)N)c5ccc6ccccc6c5,C97948738,inactive
185,Cc1ccccc1COc2ccc(cc2)/C(=C/3\[C@H](N(C(=O)C3=O)Cc4cccnc4)c5ccc[nH+]c5)/O,C09359424,inactive
186,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@@H]4[C@]3(CC[C@H]5[C@@]4(C[C@H]([C@@H]([C@]5(C)C(=O)[O-])O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,C67902729,inactive
187,c1ccc(cc1)CCN(Cc2ccco2)C(=O)CN(CC[NH+]3CCOCC3)C(=O)c4cc(cc(c4)C(F)(F)F)C(F)(F)F,C98018034,inactive
188,CN(C)CCN1CCC(=CC1)c1cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c2cnn(C3CCCC3)c2c1,326158,active
189,CC1(C)CC(NC(=O)c2ccc(Oc3cccc(-c4ccncn4)c3C#N)c(Cl)c2)CC(C)(C)N1,CHEMBL3264788,active
190,Cc1cc(C)c(CNC(=O)c2cc(Br)cc3n(ncc23)C2CCN(CC2)C(=O)C2CCOCC2)c(=O)[nH]1,326130,active
191,CC(C)n1ncc2c(cc(nc12)-c1ccc2OCOc2c1)C(=O)NCc1c(C)cc(C)nc1=O,325841,active
192,Cc1ccc(cc1)[C@H]2/C(=C(\c3ccc(cc3)Br)/O)/C(=O)C(=O)N2CCCn4cc[nH+]c4,C08996482,inactive
193,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNC(=O)c2ccc(cc2)-c2cnc(NCc3ccco3)n3cnnc23)C(C)(C)C)cc1,50562612,active
194,Cc1ccc(cc1)S(=O)(=O)/N=C(/C[NH+]2CCCCC2)\N3CCN([C@@H]3c4ccccc4)S(=O)(=O)c5ccc(cc5)C,C59503878,inactive
195,COc1cc2c(cc1OC)[nH+]c(oc2=O)c3ccc4c(c3)C(=O)N(C4=O)c5ccc(cc5)Sc6ccc(cc6)[N+](=O)[O-],C98002556,inactive
196,CC(C)Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)c2cc(cc(c2)C(F)(F)F)C(F)(F)F)N,C15182895,inactive
197,Cc1ccc(cc1n2cnnn2)NC(=O)NC[C@@H](c3ccccc3F)O,C58894456,inactive
198,c1cc(ccc1C(=O)NNC(=O)CNC(=O)c2ccc(o2)Br)Br,C08825474,inactive
199,CCN(C(=O)C1CC1)c1cc(-c2ccc(N3CCN(CC4CC4)CC3)nc2C)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C,CHEMBL4862681,active
200,Cc1c(sc([nH+]1)NCc2c[nH]nc2c3ccc(cc3)OC)c4ccn(n4)Cc5cccc(c5)F,C15001451,inactive
201,c1cc2c(cc1NC(=O)CN3CCc4c3ccc(c4)S(=O)(=O)N)OCO2,C27549495,inactive
202,CCOc1ccc(cc1)NC(=O)C[C@@H]2C(=O)N(C(=S)N2CCC[NH+]3CCC(CC3)C(=O)N)c4ccc(cc4)F,C98005925,inactive
203,CCc1ccc(cc1)C2=N[C@@H]([NH2+][C@H](C2)c3cc(ccc3O)Br)c4ccc(c(c4)OC)OC,C20763345,inactive
204,Cc1cc(c(c(c1)C)S(=O)(=O)N2CCN(CC2)[C@H](C)c3[nH+]c(nc(n3)N)Nc4ccccc4)C,C22010499,inactive
205,C[C@](Cc1nc2ccccc2s1)(c3ccccc3)C(=O)NCCc4ccc(cc4)S(=O)(=O)N,C71804387,inactive
206,CCN(C1CCN(CC1)C(=O)C(C)(C)C)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1ccc(CN2CCOCC2)cc1,172121,active
207,C=CCn1c(nnc1SCC(=O)N2CC[NH+](CC2)C(c3ccccc3)c4ccccc4)c5ccc(cc5)N,C09290990,inactive
208,Cc1c2c(n(n1)c3ccccc3)[NH+]=C4C(=Nc5ccccc5N4[C@@H]2c6ccc(cc6)Cl)Nc7ccc(c(c7)OC)OC,C01892188,inactive
209,c1cc(oc1)CNC(=O)CN(c2ccc(c(c2)C(F)(F)F)Cl)C(=O)Cn3nc(nn3)c4cccs4,C01337524,inactive
210,COc1cc(C)[nH]c(=O)c1CNC(=O)c1cccc2c1cc(C)n2[C@H](C)C1CCOCC1,CHEMBL5200425,active
211,CCCCN1C(=O)[C@H]2[C@@H]([NH2+][C@@]3([C@@H]2C1=O)c4cc(ccc4NC3=O)Br)CCSC,C08971751,inactive
212,CCOc1ccc(cc1OC)[C@@H]2[C@@H]3C(=c4ccccc4=[NH+]3)C[C@@H]5N2C(=O)CN(C5=O)C[C@@H](c6ccccc6)O,C63142009,inactive
213,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CCC(CC2)N2CC(C2)OC(F)(F)F)c2ccccc12,574865,active
214,c1ccc(c(c1)NS(=O)(=O)c2cccc3c2nccc3)[N-]S(=O)(=O)c4cccc5c4[nH+]ccc5,C39908688,inactive
215,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)nc3)cc(N(C)C3CCNCC3)c2C)c(=O)[nH]1,CHEMBL3697419,active
216,Cc1c2c(c(cn1)CO)Cc3c(nc(nc3SCC(=O)Nc4ccc(c(c4)Cl)OC)c5ccccc5)O2,C08589095,inactive
217,CC(C)(C)c1ccc(cc1)S(=O)(=O)NCCC(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4cc[nH+]cc4,C98298418,inactive
218,c1ccc(cc1)N2CCN(CC2)[C@H]3[C@H](O[C@H]([C@H]3O)CO)C[NH+](Cc4ccc(cc4)Cl)Cc5cccc(c5)Cl,C67890376,inactive
219,CC1CCc2cc(cc(-c3ccc(nc3)N3CCNCC3)c2OC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,359794,active
220,C[NH+]1CCN(CC1)c2ccc(cc2Cl)NC(=S)NC(=O)c3cc(ccc3Cl)Br,C08898158,inactive
221,CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1ccc(CN2CCOCC2)cc1,190183,active
222,c1ccc2c(c1)[nH]c([nH+]2)Cc3ccc(cc3)N[C@H]4CC(=O)N(C4=O)c5ccc(cc5)Br,C01133268,inactive
223,CC[NH+](CC)CCCN1[C@@H](C(=C(C1=O)O)C(=O)c2c(c([nH]c2C)C(=O)OCC)C)c3ccc(cc3)OCC=C,C33515725,inactive
224,CC[C@H](C)CN1C(=O)[C@H]([NH2+]C12CCN(CC2)C(=S)Nc3cccc(c3)Cl)CC(C)C,C36032781,inactive
225,C[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2CC[C@@]3([C@@H]4CC[C@@]5([C@@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)OC)O,C85940989,inactive
226,c1ccc(cc1)CCn2c(nnc2SCC(=O)Nc3ncc4c(n3)C[C@@H](CC4=O)c5cccs5)c6cccs6,C01893830,inactive
227,C[NH+](C)[C@H](CNC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)F)c3ccc(cc3)OC,C17913409,inactive
228,c1cc[nH+]c(c1)CCNC(=O)CN2CCN(CC2)C(=O)c3csc(n3)Nc4ccc(cc4)Cl,C34831610,inactive
229,Cc1cc(ccc1N2C(=O)/C(=C/c3cc(c(c(c3)I)OCc4ccc(cc4)Cl)OC)/C(=O)NC2=S)Br,C97961007,inactive
230,COc1ccc(cc1)[C@@H]2CC(=NN2C(=O)CSc3nnc(n3c4ccc(cc4)F)CNC(=O)COc5ccccc5)c6cccs6,C97961982,inactive
231,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCC(O)CC2)c2nc(C)ccc12,574890,active
232,CN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)nc2=O)c1C)-c1ccc(CN2CCOCC2)nc1,514169,active
233,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,CHEMBL3414619,active
234,CCCCn1c2ccc(cc2[nH+]c1COC(=O)/C=C/c3ccc(o3)Br)S(=O)(=O)N,C21166503,inactive
235,Cc1ccc(cc1C)c2csc(n2)NC(=O)C[NH+](C)CC(=O)Nc3ccccc3Br,C12806072,inactive
236,c1cc(ccc1[C@H]2C[C@@H](N3C(=[NH+]2)C(=CN3)C(=O)Nc4ccc(cc4Cl)Cl)C(F)(F)F)F,C12846119,inactive
237,CN(C1CCCCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)cc1,172010,active
238,CC(C)C[NH+](Cc1[nH]c(=O)c2c(csc2n1)c3ccc(cc3)OC)C[C@H](Cc4ccccc4)O,C36206271,inactive
239,COc1ccc(cc1)CN(Cc2ccc[nH+]c2)[C@@H](c3cc4cc(ccc4[nH]c3=O)OC)c5nnnn5CCc6ccccc6,C01382193,inactive
240,C[NH+](C)CCCN1[C@@H](c2c(=O)c3cc(ccc3oc2C1=O)F)c4cc(c(c(c4)Br)O)OC,C35487034,inactive
241,CCN(C1CCOCC1)c1cc2oc(CN3CCCCC3)cc2c(C(=O)NCc2c(CC)cc(C)[nH]c2=O)c1CC,458788,active
242,Cc1cc(c(c([nH+]1)OCC(=O)N/N=C/c2cc(c(c(c2)Br)O)Br)C#N)COC,C01502028,inactive
243,Cc1c(sc(n1)N2[C@@H](C(=C(c3ccc4c(c3)C[C@@H](O4)C)O)C(=O)C2=O)c5ccc[nH+]c5)C(=O)OCC=C,C16741328,inactive
244,Cc1ccccc1COc2ccc(cc2)C(=O)C3=C(C(=O)N([C@H]3c4cccc(c4)O)CCCn5cc[nH+]c5)[O-],C09425042,inactive
245,C[C@H]1[C@H]([C@@H](C[C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C=[NH+]Cc7ccco7)O)O,C70673495,inactive
246,CC(C)C[NH+](CCCNC(=O)c1ccc2c(c1)N(C(=O)/C(=C\c3ccc(cc3)OC)/S2)C)CC(C)C,C96457109,inactive
247,[H]/N=C\1/N(C(=O)/C(=C/c2cc3ccccc3nc2O)/S1)c4ccc(cc4)C(=O)OCC,C02969790,inactive
248,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CCC(O)CC2)c2ncccc12,574885,active
249,COc1cc(c(cc1OC)OC)/C=N\NC(=O)CSc2[nH+]c3ccccc3n2Cc4ccccc4Cl,C19826008,inactive
250,Cc1ccc(cc1)N(C[C@H](C[NH+](Cc2ccccc2)Cc3ccccc3)O)S(=O)(=O)c4ccc(cc4)[N+](=O)[O-],C01843735,inactive
251,CC[C@H](C)[C@@H](C(=O)NCCOC)NC(=O)[C@@H]1CC2=c3ccccc3=[NH+][C@H]2[C@@H]4N1C(=O)c5c4cccc5,C63383711,inactive
252,c1ccc(cc1)C(=O)COC(=O)CNC(=O)CN2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccccc4,C04211676,inactive
253,COC(=O)c1ccc(cc1)CN[C@H]2C[C@H]([NH+](C2)C3Cc4ccccc4C3)C(=O)NCc5cccnc5,C32516095,inactive
254,Cc1cccc(c1C)N(CCC#N)C(=O)C[NH+](C)[C@@H](C)c2ccc(cc2)S(=O)(=O)N,C97473773,inactive
255,CC1(CC(=O)[C@@H]2[C@H](N3C(=[NH+]C2=C1)N=C(N3)SCc4ccccc4)c5ccc(c(c5)OC)O)C,C22570821,inactive
256,c1cc(ccc1C(=O)Nc2ccc3c(c2)[nH]c([nH+]3)c4cc(ccc4F)F)S(=O)(=O)C(F)F,C68739880,inactive
257,Cc1ccc(o1)[C@H](C)NC(=O)C(=O)Nc2ccc(cc2)c3nc([nH]n3)C,C77686327,inactive
258,Cc1c(c(=O)n(n1C)c2ccccc2)C(=O)CSc3[nH]c(c([nH+]3)c4ccc(cc4)OC)c5ccc(cc5)OC,C00984800,inactive
259,c1ccc(cc1)COc2ccc(cc2)NC(=O)CSc3nnc(n3c4ccc(cc4)Br)c5ccncc5,C01751340,inactive
260,CC(=O)N[C@@H]1[C@H]([C@@H]([C@@H](O[C@@H]1O[C@@H]2CC[C@@]3([C@@H](C2(C)C)CC[C@@]4([C@@H]3CC=C5[C@@]4(C[C@@H]([C@@]6([C@@H]5CC(CC6)(C)C)C(=O)O)O)C)C)C)CO)O)O,C67911735,inactive
261,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@H](N3CC(OC(F)(F)F)C3)CC2)c2ccccc12,CHEMBL4637958,active
262,CCc1cc(c(s1)SCC)[C@@H]2C(=C(N(C3=C2C(=O)CCC3)c4cccc(c4)[N+](=O)[O-])[NH3+])C#N,C02381716,inactive
263,CC(=O)Nc1cc(ccc1Cl)NS(=O)(=O)c2cc(ccc2Cl)Cl,C63444049,inactive
264,COc1ccc(cc1COc2c(c(c(c(c2F)F)F)F)F)[C@@H]3C4C(=NC(=C)C3C(=O)Nc5cccc[nH+]5)C[C@H](CC4=O)c6ccccc6,C08450326,inactive
265,c1ccc(c(c1)CON/C=N/C(=O)[C@@H](c2ccc(cc2)Cl)c3c(nc4ccccc4n3)C(F)(F)F)Br,C12959191,inactive
266,CSCC[C@@H](C(=O)Nc1ccccc1N2CCCC2)NS(=O)(=O)c3cccc(c3)C(F)(F)F,C12536436,inactive
267,c1ccc(cc1)n2c(nnc2SCC(=O)NCc3cccnc3)CSc4nc(c5c6c(sc5n4)CCC6)N,C01805478,inactive
268,CN(C)[C@H]1CC[C@@H](CC1)[C@]1(C)Oc2c(O1)c(-c1cccnc1)c1CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c1c2C,588047,active
269,CCc1cccc(c1NC(=O)Cn2c3ccccc3nc2SCC(=O)Nc4ccc(cc4)OC)C,C33050634,inactive
270,COc1cccc(c1)N2C(=O)[C@@](C(=O)NC2=O)(Cc3ccc(cc3OC)OC)C[NH+]4C[C@@H]5C[C@H](C4)c6cccc(=O)n6C5,C01323469,inactive
271,CC[C@H](c1nnnn1C(C)(C)C)[NH+](CCc2ccc(c(c2)OC)OC)Cc3cc4cc(cc(c4[nH]c3=O)C)C,C13494576,inactive
272,c1ccc(cc1)n2cc(c(n2)c3ccc(cc3)F)/C=N/NC(=O)C(=O)Nc4ccc(c(c4)Cl)Cl,C02521839,inactive
273,C[C@H](CC[C@H](C(C)(C)O)O)[C@H]1[C@H](C[C@@]2([C@@]1(CC[C@]34[C@H]2C[C@@H]([C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)OC(=O)C)C)C)O,C67910671,inactive
274,COC1CC(C1)N1CC[C@H]([C@@H](C)n2c(C)c(C(=O)NCc3c(SC)cc(C)[nH]c3=O)c3ccccc23)[C@H](F)C1,575041,active
275,Cc1c2cc(sc2n(n1)c3ccc(cc3)F)C(=O)NN4C(=O)[C@@](NC4=O)(C)c5cccc(c5)OC,C14136615,inactive
276,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@H](N3CC(OC4CC4)C3)CC2)c2ncc(Cl)cc12,CHEMBL4635102,active
277,COc1ccc(cc1)[C@H](C(=O)Nc2ccc3c(c2)OCO3)N(Cc4ccc[nH+]c4)C(=O)Cc5ccccc5,C01420064,inactive
278,COC(C1CCS(=O)CC1)c1cc(Cl)c2CCN(Cc3c(C)cc(C)[nH]c3=O)C(=O)c2c1Cl,435605,active
279,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC2)C2COC2)c2ccccc12,50541903,active
280,Cc1cc(C)c(CNC(=O)c2cc(cc3n(ncc23)C2CCCC2)-c2cccc(CO)c2)c(=O)[nH]1,326075,active
281,CC(C)(C)[C@H]1CCc2c(sc3c2C(=[NH+][C@@H](N3)c4ccccc4OC(=O)c5cc(c(c(c5)OC)OC)OC)O)C1,C98043440,inactive
282,c1cc(cc(c1)[N+](=O)[O-])NC(=O)COc2ccc(cc2/C=C\3/C(=O)NC(=S)S3)Br,C39794011,inactive
283,CCc1c(c(n(n1)c2ccccc2)O)/C=C\3/C(=O)N(C(=O)N3)Cc4ccc(c(c4)F)F,C35829507,inactive
284,COC(=O)Cn1c(c[nH+]c1SCC(=O)Nc2cccc(c2)Cl)c3ccc(cc3)Br,C44085986,inactive
285,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@H](CC2)N2CC(C2)OC(F)F)c2ncccc12,574875,active
286,c1ccc2c(c1)CCO[C@H]2CNC(=O)c3cc(cc(c3)S(=O)(=O)NC4CCCCC4)[C@H]5C=CN=[NH+]5,C39344906,inactive
287,COc1cc(C)[nH]c(=O)c1CN1CCc2c(C)cc(C(C)C3COC3)c(Cl)c2C1=O,435691,active
288,Cc1ccc(cc1S(=O)(=O)NC(C)C)c2c3ccccc3c(n[nH+]2)Nc4ccc(cc4)OC(F)(F)Cl,C02191550,inactive
289,Cc1c\2c(oc1C(=O)[NH2+]NC(=O)c3ccco3)CCC/C2=N\NS(=O)(=O)c4ccc(cc4)F,C40826201,inactive
290,COc1cc2ccccc2cc1C(=O)NC(=S)Nc3ccc(cc3)N4CCN(CC4)C(=O)c5ccco5,C14277013,inactive
291,c1ccc2c(c1)[nH]c([nH+]2)SCC(=O)Nc3ccc4c(c3)sc(n4)SCC(=O)NC[C@@H]5CCCO5,C59489666,inactive
292,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(=O)[nH]1,CHEMBL3360855,active
293,Cc1c(c2ccccc2[nH]1)[C@H]3[C@H](C3(C)C)CC(=O)N(Cc4ccc[nH+]c4)CC(=O)NC56CC7CC(C5)CC(C7)C6,C08696011,inactive
294,c1cc(c(c(c1)Cl)C(=O)NCC(=O)N/N=C/c2ccc(cc2)Br)F,C08791552,inactive
295,CN1CC[NH+](CC1)CCCN2[C@@H](C(=O)N(C2=S)c3ccc(cc3)Cl)CC(=O)Nc4ccc(cc4)Cl,C33357133,inactive
296,Cc1cc(c(cc1C)S(=O)(=O)Nc2ccc(c(c2)[C@@H](C(=O)C(F)(F)F)C(=O)OC(C)C)O)C,C02483502,inactive
297,COc1ccc(cc1)[C@@H]2[C@@H](c3ccccc3C(=O)N2c4ccc(cc4)OC)C(=O)NC[C@@H]5COc6ccccc6O5,C59522034,inactive
298,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,CHEMBL418052,active
299,CC1(C)CC(NC(=O)c2ccc(Oc3ccccc3C#N)c3ccccc23)CC(C)(C)N1,CHEMBL3264774,active
300,c1ccc(cc1)c2c3c(n(n2)c4ccccc4Cl)N(C(=O)CS[C@H]3c5ccc(cc5)F)CC(=O)NCc6cccc[nH+]6,C98011049,inactive
301,COc1ccc(cc1)CCN2C(=O)/C(=C/3\c4ccccc4N(C3=O)CC(=O)NCCc5ccccc5)/SC2=S,C98218388,inactive
302,CCc1ccc(cc1)NS(=O)(=O)c2ccc3c(c2)c(=O)c(c[nH]3)/C(=[NH+]/C4CCC(CC4)C)/O,C09680065,inactive
303,CSc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)[C@H]2CC[C@@H](CC2)N2CC(C2)OC2CC2)c2ncc(F)cc12,50541915,active
304,CCN(C1CCOCC1)c1c(C)c(cc2n(C)nc(F)c12)C(=O)NCc1c(C)cc(C)[nH]c1=O,516867,active
305,CC(OCc1ccnn1C)c1c(C)c(cc2cccn12)C(=O)NCc1c(C)cc(C)[nH]c1=O,490143,active
306,c1cc(ccc1/C=N\NC(=O)C[NH+]2CCN(CC2)S(=O)(=O)c3ccc(cc3)Br)O,C32577002,inactive
307,Cc1c2c([nH]n1)NC(=O)[C@@H](S[C@H]2c3ccc(cc3)OCc4ccc(cc4)F)C,C06678731,inactive
308,C[C@@H]1C[C@H](C[NH+](C1)C[C@@H](C)NC(=O)CCNS(=O)(=O)c2ccc(cc2)Br)C,C60015808,inactive
309,CN(C1CCCCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)nc1,172027,active
310,C[C@@H]1C[C@H](C[NH+](C1)CCCNC(=O)CN2c3ccccc3O/C(=C/c4cccc(c4)Br)/C2=O)C,C20726077,inactive
311,Cc1ccc2=[NH+][C@@H]([NH+]=c2c1)SCc3nc(on3)CCC(=O)Nc4cccc(c4)Br,C64604202,inactive
312,C[NH+](C)CCN(c1nc2cc3c(cc2s1)OCCO3)C(=O)c4ccc(cc4)S(=O)(=O)N(C)c5ccccc5,C17376286,inactive
313,CCCOc1ccc(cc1)C(=O)C2=C(C(=O)N([C@H]2c3cccc(c3)OCCC(C)C)CCCn4cc[nH+]c4)O,C34932047,inactive
314,c1cc(cc(c1)S(=O)(=O)/N=C\2/CCCN2)NC(=O)Cc3coc4c3cc5c(c4)CCC5,C16006019,inactive
315,Cc1cc(C)c(CNC(=O)c2cc(C)n(-c3ccccc3)c2C)c(=O)[nH]1,CHEMBL4641719,inactive
316,C[C@H]1Cc2c3ccccc3[nH]c2[C@H]([NH+]1C[C@H](COc4ccccc4)O)c5ccc(c(c5)OC)OC,C12659553,inactive
317,Cc1cccc(c1)n2c(nnc2SCC(=O)Nc3ccc(cc3)NC(=O)C)C4=c5ccccc5=[NH+]C4,C63864627,inactive
318,COC(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(C)cc(C)[nH]c1=O)CC2)C1CCN(C(=O)CO)CC1,CHEMBL4094432,active
319,COc1ccc(cn1)-c1cc(cc2CCCC(C)Oc12)C(=O)NCc1c(C)cc(C)[nH]c1=O,359791,active
320,C[C@@H]1C[C@H]2[C@H]3CC[C@@H]4CC(=O)C=C[C@]4([C@@H]3[C@@H](C[C@]2([C@]1(C(=O)COC(=O)C)O)C)O)C,C13467096,inactive
321,CCCCN(CC(=O)N1CCc2c(ccs2)[C@H]1c3ccccc3)S(=O)(=O)c4ccc(cc4)NC(=O)C,C16489916,inactive
322,c1cc(cc(c1)S(=O)(=O)N)NC(=O)COc2ccc(cc2C=O)Br,C10646184,inactive
323,CCN(c1cc(Br)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1Cl)[C@H]1CC[C@H](N(C)C)CC1,CHEMBL3909279,active
324,CN1c2ccccc2[C@@]3(C1=O)C(=C(C(=O)N3CC[NH+]4CCOCC4)[O-])C(=O)c5ccc(cc5)Cl,C24147821,inactive
325,COc1cc(c(c(c1O)/C=[NH+]/CCNc2ccc(cc2)[N+](=O)[O-])Br)Br,C16194671,inactive
326,CCOc1ccc(cc1)N2C(=O)[C@H](N(C2=S)CC[NH+]3CCC(CC3)C)CC(=O)Nc4ccc(cc4)Cl,C20114929,inactive
327,COC(=O)c1ccc(cc1)NC(=O)C[NH+]2CCC(CC2)Cn3c4ccccc4[nH+]c3COc5ccccc5,C38535830,inactive
328,C/C(=N\N=C\1/NC(=O)C[C@@H](S1)C(=O)Nc2ccc(c(c2)Cl)Cl)/c3ccc(cc3)Cl,C09428695,inactive
329,Cc1cc(C)c(CNC(=O)c2cnn(C(C)C)c2C)c(=O)[nH]1,CHEMBL5179616,inactive
330,Cc1cccc(c1)NC(=O)C2=CNN3C2=[NH+]C(=C([C@@H]3c4cccc(c4OC)OC)C(=O)Nc5ccc(cc5C)C)C,C08595206,inactive
331,c1ccc(cc1)NC(=O)C[C@@H]2C(=O)N(/C(=N/c3ccc[nH+]c3)/S2)CCc4c[nH]c5c4cccc5,C09562338,inactive
332,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(cc2n(ncc12)C(C)C)-c1ccc(nc1)N1CCN(CC)CC1,50536579,active
333,c1ccc(cc1)C(=O)NCCc2nnc3n2nc(cc3)SCC(=O)Nc4cc(ccc4Cl)C(F)(F)F,C97990167,inactive
334,c1ccc(c(c1)n2c(c3c(nc(nc3n2)NCC[NH+]4CCOCC4)c5ccc(cc5)F)N)Cl,C35929959,inactive
335,CCOC(=O)N1CC=C2[C@H](C1)[C@@H](C(C(=C2C#N)[NH3+])(C#N)C#N)c3ccc(c(c3)OC)OCc4ccccc4,C09008589,inactive
336,CN(C)S(=O)(=O)c1cccc(c1)[C@@H]2C(=CN(N2)c3ccccc3)/C=C(/C#N)\C4[NH+]=c5ccccc5=[NH+]4,C39143181,inactive
337,COc1ccc(cc1)[C@@H]2[C@H]([C@@H]3C=CC=C[NH+]3[C@@H]2C(=O)NCCc4ccccc4)C(=O)c5ccc(cc5)OC,C32117002,inactive
338,CCCOc1ccc(cc1)N2C(=O)C[C@@H](C2=O)SC(=[NH2+])N/N=C(\C)/c3ccc(cc3)Br,C59489443,inactive
339,Cc1ccc(cc1[n+]2c(c3c(n[nH]c3nc2SCC(=O)Nc4ccc(cc4OC)OC)C)N)Cl,C49539590,inactive
