S.No.,smiles,name,bioactivity_class
663,Cc1ccc(cc1)S(=O)(=O)CNC(=O)[C@@H](c2ccc(cc2C)C)N(c3cccc(c3)Cl)C(=O)COC,C36553528,inactive
664,CCn1c(c(c(c(c1=O)C#N)C)/C=C/2\C(=O)N(C(=S)S2)CCCCCC(=O)[O-])N3CC[NH+](CC3)CC,C33812510,inactive
665,CN(c1ccc(cc1)C(=O)Nc2ccccc2C(=O)N3CCOCC3)S(=O)(=O)c4ccc(c(c4)OC)OC,C38151020,inactive
666,Cc1cccc2c1nc(s2)N3CCN(CC3)CCNC(=O)c4ccc(cc4)S(=O)(=O)N5CCOCC5,C38799128,inactive
667,CCCOc1ccc(cc1)c2nc(c(o2)NCCN3CCOCC3)S(=O)(=O)c4ccc5c(c4)OCCO5,C40178040,inactive
668,C[C@H]1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)N3CCc4c3ccc(c4)S(=O)(=O)NC5CCCC5,C40838681,inactive
669,[H]/N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3ccc(c(c3)C)C)OC)/C(=O)N=C4N1N=C(S4)CCC,C09065049,inactive
670,c1ccc2c(c1)CCN(C2)C(=O)CCn3c(=O)c4ccccc4n(c3=O)CC(=O)NCc5ccccc5Cl,C59524846,inactive
671,c1ccc(cc1)COc2ccc(cc2OCc3ccccc3)/C=C/4\C(=O)N=C(S4)N5CCN(CC5)CCO,C20289562,inactive
672,Cc1ccc2c(c1)[nH]c(n2)/C(=C/c3ccc(c(c3)OC)OS(=O)(=O)c4ccc5c(c4)n(c(=O)n5C)C)/C#N,C59586685,inactive
673,CS(=O)(=O)c1cccc(c1)c2nnc(o2)NC(=O)c3ccc(cc3)S(=O)(=O)N4CCCc5c4cccc5,C60263569,inactive
674,[H]/N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3ccc(cc3)C)OC)/C(=O)N=C4N1N=C(S4)CCCC,C27549419,inactive
675,Cc1cc(c(c2c1C(=O)/C(=C/c3cc(c(cc3OC)OC)OC)/O2)CN4CCN(CC4)Cc5ccccc5)O,C41584848,inactive
676,[H]/N=C\1/C(=C/c2cc(c(c(c2)Cl)OCCOc3ccccc3)OCC)/C(=O)N=C4N1N=C(S4)CCCC,C27549414,inactive
677,C[C@@H]1C[C@H]2[C@@H]([C@@H](C(=O)O2)CN3C[C@H]4C[C@@H](C3)c5cccc(=O)n5C4)[C@@H]([C@]6([C@@H]1[C@H](C[C@@H]6OC(=O)C)OC(=O)C)C)O,C70665981,inactive
678,CN(CCc1cc2c(c(c1/C=C\3/C(=O)NC(=O)N(C3=O)Cc4ccccc4)OC)OCO2)C(=O)c5ccccc5,C70671973,inactive
679,Cn1c(cc(=O)c(c1CN2CCN(CC2)Cc3ccc4c(c3)OCO4)[O-])C[NH+]5C[C@H]6C[C@@H](C5)c7cccc(=O)n7C6,C85876580,inactive
680,CCc1ccc(cc1)N2C(=O)[C@@](C(=O)N=C2[O-])(Cc3ccc4c(c3)OCO4)C[NH+]5C[C@H]6C[C@@H](C5)c7cccc(=O)n7C6,C70669776,inactive
681,COc1ccc(cc1)N2C(=O)[C@](C(=O)N=C2[O-])(Cc3cccc4c3cccc4)C[NH+]5C[C@H]6C[C@@H](C5)c7cccc(=O)n7C6,C70669793,inactive
682,c1ccc2c(c1)OC[C@@H](O2)COC[C@H](CN3CCN(CC3)CCN4C(=O)c5cccc6c5c(ccc6)C4=O)O,C22914712,inactive
683,CC(C)(C)NC(=O)N(CCN1CCOCC1)CC(=O)N2[C@@H](CC(=N2)c3cccs3)c4ccccc4OC,C35949180,inactive
684,CC(=O)N[C@@H]1[C@@H]([C@@H]2[C@@H](CO[C@@H](O2)c3ccccc3)O[C@@H]1OCc4ccccc4)OC(=O)/C=C\c5ccccc5,C97527627,inactive
685,c1ccc(cc1)n2cc(c(n2)c3cccc(c3)S(=O)(=O)N4CCOCC4)/C=C(/C#N)\c5[nH]c6ccccc6n5,C97947342,inactive
686,COc1ccccc1[C@@H]2[C@@H](C(=NC(=C2C(=O)OC)[O-])SCC(=O)Nc3ccc(cc3)Br)C#N,C97950990,inactive
687,c1ccc(cc1)n2c(nnc2SCC(=O)NCCN3CCOCC3)CSc4nc5ccccc5s4,C97951036,inactive
688,[H]/N=c/1\c(cc2c(n1CCCN3CCOCC3)nc4c(cccn4c2=O)C)S(=O)(=O)c5ccc(cc5)Cl,C97951855,inactive
689,[H]/N=c/1\c(cc2c(n1CCc3ccc(c(c3)OC)OC)nc4ccccn4c2=O)S(=O)(=O)c5ccc(cc5)C,C97953214,inactive
690,[H]/N=c\1/c(cc2c(n1CCc3ccc(c(c3)OC)OC)nc4ccccn4c2=O)S(=O)(=O)c5ccc(cc5)C,C97953214,inactive
691,[H]/N=C\1/C(=C\c2cc(c(c(c2)I)OCc3ccccc3C#N)OC)/C(=O)N=C4N1N=C(S4)CC,C97957772,inactive
692,[H]\N=C\1/C(=C\c2ccc(c(c2)OC)OCCOc3ccc(cc3)OC)/C(=O)N=C4N1N=C(S4)c5ccccc5,C97959075,inactive
693,COc1cc(c(cc1OCC(=O)OC)Br)/C=C\2/C(=O)N(C(=S)S2)NC(=O)c3ccccc3,C97962111,inactive
694,CCOC(=O)N1CCN(CC1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3cccc(c3)c4nc5ccccc5o4,C11852978,inactive
695,CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc2ccc(cc2CN(C[C@@H]3CCCO3)C(=O)CC(C)(C)C)Cl,C98010821,inactive
696,Cc1cccc(c1)C(=O)N2[C@H](COC23CCN(CC3)C(=O)c4cccc(c4)OC)C(=O)N[C@H](C)c5ccccc5,C98014816,inactive
697,Cc1ccccc1C(=O)N2[C@@H](COC23CCN(CC3)C(=O)c4cccc(c4)OC)C(=O)N[C@H](C)c5ccccc5,C98014909,inactive
698,Cc1ccccc1C(=O)N2CCC3(CC2)N([C@H](CO3)C(=O)N[C@H](C)c4ccccc4)C(=O)c5cccc(c5)OC,C98014975,inactive
699,c1cc(sc1)CN(Cc2ccc3c(c2)OCO3)C(=O)CN(C[C@@H]4CCCO4)C(=O)Nc5ccc(cc5)C#N,C00696481,inactive
700,Cc1ccc(cc1)Nc2nc(cs2)C(=O)N3CCC(CC3)C(=O)N4CCN(CC4)Cc5ccc6c(c5)OCO6,C98048409,inactive
